video_id,frame,interval
2,131910,60
2,131970,60
2,132030,60
2,132090,60
2,132150,60
2,132210,60
2,132270,60
2,132330,60
2,132390,60
2,132450,60
2,132510,60
2,132570,60
2,134460,1890
2,134490,30
2,134520,30
2,134550,30
2,134580,30
2,134610,30
2,134640,30
2,134670,30
2,134700,30
2,134730,30
2,134760,30
2,134790,30
2,134820,30
2,134850,30
2,134880,30
2,134910,30
2,134940,30
2,134970,30
2,135000,30
2,135030,30
2,135120,90
2,135150,30
2,135180,30
2,135210,30
2,135240,30
2,135270,30
2,135300,30
2,135330,30
2,135360,30
2,135390,30
2,135690,300
2,135720,30
2,135750,30
2,136320,570
2,136350,30
2,136380,30
2,136410,30
2,136440,30
2,136470,30
2,136500,30
2,136530,30
2,136560,30
2,136590,30
2,136620,30
2,136650,30
2,136680,30
2,136710,30
2,136740,30
2,136770,30
2,136800,30
2,136830,30
2,136860,30
2,137070,210
2,137100,30
2,137130,30
2,137160,30
2,137190,30
2,137730,540
2,137760,30
2,137790,30
2,137820,30
2,137850,30
2,137880,30
2,138210,330
2,138240,30
2,138270,30
2,138300,30
2,138330,30
2,138360,30
2,138390,30
2,138420,30
2,138450,30
2,138480,30
2,138510,30
2,138540,30
2,138570,30
2,138810,240
2,138870,60
2,138930,60
2,138990,60
2,139050,60
2,139110,60
2,139170,60
2,139680,510
2,139740,60
2,139800,60
2,139860,60
2,139920,60
2,141240,1320
2,141270,30
2,141300,30
2,141330,30
2,141360,30
2,141390,30
2,141420,30
2,141450,30
2,141480,30
2,141510,30
2,141540,30
2,144780,3240
2,144810,30
2,144840,30
2,144870,30
2,144900,30
2,144930,30
2,144960,30
2,144990,30
2,146790,1800
2,146820,30
2,147450,630
2,147480,30
2,147510,30
2,147540,30
2,147570,30
2,147600,30
2,147660,60
2,147720,60
2,147780,60
2,147840,60
2,147900,60
2,147960,60
2,148020,60
2,148080,60
2,148140,60
2,148200,60
2,148260,60
2,148320,60
2,148380,60
2,148440,60
2,148500,60
2,148560,60
2,148620,60
2,148680,60
2,148740,60
2,148800,60
2,148860,60
2,150900,2040
2,150930,30
2,150960,30
2,150990,30
2,151020,30
2,151050,30
2,151080,30
2,151110,30
2,151140,30
2,151170,30
2,151200,30
2,151230,30
2,151260,30
2,151290,30
2,151320,30
2,151350,30
2,151380,30
2,151680,300
2,151710,30
2,151740,30
2,152670,930
2,152700,30
2,152730,30
2,152760,30
2,152790,30
2,152820,30
2,152850,30
2,152880,30
2,152910,30
2,152940,30
2,152970,30
2,153000,30
2,153030,30
2,153900,870
2,153960,60
2,154020,60
2,154080,60
2,154140,60
2,154200,60
2,154260,60
2,154320,60
2,154380,60
2,154440,60
2,154500,60
2,154560,60
2,154620,60
2,154680,60
2,154740,60
2,154920,180
2,154980,60
2,155040,60
2,155100,60
2,155160,60
2,155220,60
2,155880,660
2,155910,30
2,155940,30
2,155970,30
2,156000,30
2,156030,30
2,156060,30
2,156090,30
2,156120,30
2,156150,30
2,156180,30
2,156210,30
2,156240,30
2,156270,30
2,156300,30
2,156330,30
3,0,0
3,30,30
3,60,30
3,90,30
3,120,30
3,2670,2550
3,2700,30
3,2730,30
3,2760,30
3,2790,30
3,2820,30
3,2850,30
3,2880,30
3,2910,30
3,2940,30
3,2970,30
3,3000,30
3,3030,30
3,3060,30
3,3090,30
3,3120,30
3,3150,30
3,3180,30
3,3210,30
3,3240,30
3,3270,30
3,3300,30
3,3330,30
3,3360,30
3,3390,30
3,3420,30
3,3450,30
3,3480,30
3,3510,30
3,3540,30
3,3570,30
3,3600,30
3,3630,30
3,3660,30
3,3690,30
3,3720,30
3,3750,30
3,3780,30
3,3810,30
3,3840,30
3,3870,30
3,3900,30
3,3930,30
3,3960,30
3,3990,30
3,4020,30
3,4050,30
3,4080,30
3,4110,30
3,4140,30
3,4170,30
3,4200,30
3,4230,30
3,4260,30
3,4290,30
3,4320,30
3,4350,30
3,5730,1380
3,6030,300
3,6090,60
3,6150,60
3,6210,60
3,6270,60
3,6330,60
3,6390,60
3,6450,60
3,6510,60
3,6570,60
3,6630,60
3,6690,60
3,6750,60
3,6810,60
3,6870,60
3,6930,60
3,6960,30
3,6990,30
3,7020,30
3,7050,30
3,7080,30
3,7110,30
3,7140,30
3,7170,30
3,7200,30
3,7230,30
3,7260,30
3,7290,30
3,7320,30
3,7350,30
3,7380,30
3,7410,30
3,7440,30
3,7470,30
3,7500,30
3,7530,30
3,7680,150
3,7710,30
3,7740,30
3,7770,30
3,7800,30
3,7830,30
3,7860,30
3,7890,30
3,7920,30
3,7950,30
3,9900,1950
3,9930,30
3,9960,30
3,9990,30
3,10020,30
3,10050,30
3,16200,6150
3,16230,30
3,16350,120
3,17010,660
3,17070,60
3,17130,60
3,17190,60
3,17250,60
3,17310,60
3,17370,60
3,17430,60
3,17490,60
3,17550,60
3,17610,60
3,17670,60
3,17730,60
3,17790,60
3,17850,60
3,17910,60
3,17970,60
3,18030,60
3,18090,60
3,18150,60
3,18180,30
3,18210,30
3,18240,30
3,18270,30
3,18300,30
3,18330,30
3,18360,30
3,18390,30
3,18420,30
3,18450,30
3,18480,30
3,18510,30
3,18540,30
3,18570,30
3,18600,30
3,18630,30
3,18660,30
3,18690,30
3,18720,30
3,18960,240
3,18990,30
3,19020,30
3,19050,30
3,19080,30
3,19110,30
3,19140,30
3,19170,30
3,19200,30
3,19230,30
3,19260,30
3,19290,30
3,19320,30
3,19350,30
3,19380,30
3,19410,30
3,19440,30
3,19470,30
3,21120,1650
3,21150,30
3,21180,30
3,21210,30
3,21240,30
3,21270,30
3,21300,30
3,21330,30
3,21360,30
3,21390,30
3,21420,30
3,21450,30
3,21480,30
3,21510,30
3,21540,30
3,21570,30
3,21600,30
3,21630,30
3,21660,30
3,21690,30
3,21720,30
3,21750,30
3,21780,30
3,21810,30
3,21840,30
3,22830,990
3,22860,30
3,22890,30
3,22920,30
3,22950,30
3,22980,30
3,23010,30
3,23040,30
3,23070,30
3,23100,30
3,23130,30
3,23160,30
3,23190,30
3,23220,30
3,23250,30
3,23280,30
3,23310,30
3,23340,30
3,23370,30
3,23400,30
3,23430,30
3,24180,750
3,24240,60
3,24300,60
3,24360,60
3,24420,60
3,24480,60
3,24540,60
3,24720,180
3,24780,60
3,24840,60
3,24900,60
3,24960,60
3,25020,60
3,25080,60
3,25140,60
3,25620,480
3,25650,30
3,25710,60
3,25770,60
3,25830,60
3,25890,60
3,25950,60
3,27330,1380
3,27360,30
3,27390,30
3,27420,30
3,27450,30
3,27480,30
3,27510,30
3,28860,1350
3,28890,30
3,28920,30
3,28950,30
3,28980,30
3,29010,30
3,29040,30
3,29070,30
3,29100,30
3,29130,30
3,30660,1530
3,30690,30
3,30720,30
3,30750,30
3,30780,30
3,30810,30
3,30840,30
3,30870,30
3,30900,30
3,30960,60
3,30990,30
3,31020,30
3,31050,30
3,31770,720
3,31800,30
3,31830,30
3,31860,30
3,31890,30
3,31920,30
3,31950,30
3,31980,30
3,32010,30
3,32400,390
3,32430,30
3,32550,120
3,32610,60
3,32670,60
3,32730,60
3,32790,60
3,32850,60
3,32910,60
3,32970,60
3,33030,60
3,33090,60
3,33150,60
3,33210,60
3,33270,60
3,33330,60
3,34200,870
3,34230,30
3,34260,30
3,34290,30
3,34320,30
3,34350,30
3,34380,30
3,34410,30
3,35040,630
3,35100,60
3,35160,60
3,35220,60
3,36240,1020
3,36270,30
3,36300,30
3,36330,30
3,36360,30
3,36390,30
3,36420,30
3,36930,510
3,36960,30
3,36990,30
3,37020,30
3,37050,30
3,37080,30
3,38730,1650
3,38790,60
3,38820,30
3,38850,30
3,38880,30
3,38910,30
3,38940,30
3,38970,30
3,39000,30
3,39510,510
3,39540,30
3,39570,30
3,39600,30
3,39630,30
3,39660,30
3,39690,30
3,39720,30
3,39750,30
3,39780,30
3,39810,30
3,39840,30
3,39870,30
3,39900,30
3,39930,30
3,39960,30
3,39990,30
3,40020,30
3,40050,30
3,40860,810
3,40920,60
3,40980,60
3,41040,60
3,41100,60
3,41160,60
3,41220,60
3,41280,60
3,41340,60
3,41400,60
3,41460,60
3,41520,60
3,41580,60
3,41640,60
3,41700,60
3,41760,60
3,41820,60
3,41880,60
3,41940,60
3,42000,60
3,42060,60
3,42120,60
3,42180,60
3,42240,60
3,42300,60
3,42360,60
3,42420,60
3,42480,60
3,42540,60
3,42600,60
3,42660,60
3,43440,780
3,43470,30
3,43500,30
3,43530,30
3,43560,30
3,43590,30
3,43620,30
3,43650,30
3,43680,30
3,43710,30
3,43740,30
3,43770,30
3,43800,30
3,43830,30
3,43860,30
3,43890,30
3,43920,30
3,43950,30
3,43980,30
3,44010,30
3,44040,30
3,44070,30
3,44100,30
3,44130,30
3,44160,30
3,44190,30
3,44220,30
3,44250,30
3,44280,30
3,44310,30
3,44340,30
3,44370,30
3,44400,30
3,44430,30
3,44460,30
3,44490,30
3,44520,30
3,44550,30
3,44580,30
3,44610,30
3,44640,30
3,44670,30
3,44700,30
3,44730,30
3,44760,30
3,44790,30
3,45360,570
3,45390,30
3,45420,30
3,45450,30
3,45480,30
3,45510,30
3,45540,30
3,45570,30
3,45900,330
3,45930,30
3,45960,30
3,45990,30
3,46020,30
3,46050,30
3,46080,30
3,46110,30
3,46140,30
3,46170,30
3,46200,30
3,46230,30
3,46260,30
3,46290,30
3,46320,30
3,46350,30
3,46380,30
3,46410,30
3,46440,30
3,46470,30
3,46500,30
3,46530,30
3,46560,30
3,46590,30
3,46620,30
3,46650,30
3,46680,30
3,47970,1290
3,48030,60
3,48090,60
3,48150,60
3,48210,60
3,48270,60
3,48330,60
3,48390,60
3,48450,60
3,48510,60
3,48570,60
3,48600,30
3,48630,30
3,48690,60
3,48750,60
3,48810,60
3,48840,30
3,48870,30
3,48900,30
3,48930,30
3,48960,30
3,48990,30
3,49020,30
3,49050,30
3,49080,30
3,49110,30
3,49140,30
3,49200,60
3,49260,60
3,49290,30
3,49320,30
3,49350,30
3,49380,30
3,49440,60
3,49500,60
3,49560,60
3,49620,60
3,49680,60
3,49740,60
3,51030,1290
3,51060,30
3,51090,30
3,51120,30
3,51150,30
3,51180,30
3,51210,30
3,51240,30
3,51270,30
3,51300,30
3,51330,30
3,51360,30
3,51390,30
3,51420,30
3,51450,30
3,52890,1440
3,52920,30
3,52950,30
3,52980,30
3,53010,30
3,53040,30
3,53070,30
3,53340,270
3,53670,330
3,53700,30
3,53730,30
3,53760,30
3,53790,30
3,53820,30
3,53910,90
3,53940,30
3,53970,30
3,54000,30
3,54030,30
3,54060,30
3,54090,30
3,54120,30
3,54150,30
3,54180,30
3,54210,30
3,54240,30
3,54270,30
3,54300,30
3,54810,510
3,54840,30
3,54870,30
3,54900,30
3,54930,30
3,54960,30
3,54990,30
3,55020,30
3,55230,210
3,55260,30
3,55290,30
3,55320,30
3,55350,30
3,56160,810
3,56280,120
3,56310,30
3,56340,30
3,56370,30
3,56400,30
3,56430,30
3,56460,30
3,56490,30
3,56520,30
3,56550,30
3,56820,270
3,56880,60
3,56940,60
3,57000,60
3,57060,60
3,57120,60
3,57300,180
3,57360,60
3,57420,60
3,57480,60
3,57540,60
3,57600,60
3,57660,60
3,57780,120
3,57810,30
3,57840,30
3,57870,30
3,57900,30
3,57930,30
3,57960,30
3,57990,30
3,58020,30
3,58380,360
3,58410,30
3,58470,60
3,58530,60
3,58590,60
3,58650,60
3,58710,60
3,58770,60
3,58830,60
3,58890,60
3,58950,60
3,59010,60
3,59070,60
3,59280,210
3,59310,30
3,59340,30
3,59370,30
3,59400,30
3,59430,30
3,59460,30
3,59490,30
3,59520,30
3,62880,3360
3,62910,30
3,62940,30
3,62970,30
3,63000,30
3,63030,30
3,63060,30
3,63090,30
3,63120,30
3,63150,30
3,63180,30
3,63210,30
3,63240,30
3,63270,30
3,63300,30
3,63330,30
3,63360,30
3,63390,30
3,64531,1141
3,64561,30
3,64591,30
3,64621,30
3,64648,27
3,64650,2
3,64680,30
3,64860,180
3,64920,60
3,64980,60
3,65040,60
3,65100,60
3,65160,60
3,65220,60
3,65280,60
3,65340,60
3,65400,60
3,65460,60
3,65520,60
3,65580,60
3,65640,60
3,65700,60
3,65760,60
3,65820,60
3,65880,60
3,65940,60
3,66000,60
3,66060,60
3,66090,30
3,66120,30
3,66150,30
3,66180,30
3,66210,30
3,66240,30
3,66270,30
3,66300,30
3,66330,30
3,66360,30
3,66390,30
3,66450,60
3,66510,60
3,66840,330
3,66870,30
3,66900,30
3,66930,30
3,66960,30
3,66990,30
3,67200,210
3,67230,30
3,67260,30
3,67290,30
3,67320,30
3,67350,30
3,67380,30
3,67410,30
3,67440,30
3,67470,30
3,67500,30
3,67530,30
3,67560,30
3,67590,30
3,67620,30
3,67650,30
3,67680,30
3,67710,30
3,67860,150
3,67890,30
3,67920,30
3,67950,30
3,67980,30
3,68010,30
3,68190,180
3,68220,30
3,68250,30
3,68280,30
3,68310,30
3,68340,30
3,68370,30
3,68400,30
3,68430,30
3,68460,30
3,68490,30
3,68520,30
3,68550,30
3,68730,180
3,68760,30
3,68790,30
3,68820,30
3,68850,30
3,68880,30
3,68910,30
3,68940,30
3,68970,30
3,69000,30
3,69030,30
3,69060,30
3,69090,30
3,69120,30
3,69150,30
3,69180,30
3,69210,30
3,69240,30
3,69270,30
3,69300,30
3,69870,570
3,69900,30
3,69930,30
3,72180,2250
3,72210,30
3,72240,30
3,72270,30
3,72300,30
3,72330,30
3,72360,30
3,72540,180
3,72900,360
3,72930,30
3,72960,30
3,72990,30
3,73020,30
3,73050,30
3,73080,30
3,73110,30
3,73140,30
3,73170,30
3,73200,30
3,73230,30
3,73260,30
3,73290,30
3,73320,30
3,73350,30
3,73380,30
3,73410,30
3,73440,30
3,73470,30
3,73500,30
3,73560,60
3,73620,60
3,73680,60
3,73740,60
3,73800,60
3,73860,60
3,73920,60
3,73980,60
3,74040,60
3,74100,60
3,74160,60
3,74220,60
3,74280,60
3,74340,60
3,74400,60
3,74460,60
3,74520,60
3,74580,60
3,74640,60
3,74700,60
3,74760,60
3,74820,60
3,74940,120
3,75000,60
3,75060,60
3,75120,60
3,75180,60
3,75840,660
3,75870,30
3,75900,30
3,75930,30
3,75960,30
3,75990,30
3,76020,30
3,76050,30
3,76080,30
3,76110,30
3,76140,30
3,76170,30
3,76200,30
3,76230,30
3,76260,30
3,77610,1350
3,77640,30
3,77670,30
3,77700,30
3,77730,30
3,78390,660
3,78420,30
3,78450,30
3,78480,30
3,78510,30
3,78540,30
3,78570,30
3,78600,30
3,78630,30
3,78660,30
3,78930,270
3,78960,30
3,78990,30
3,79020,30
3,79050,30
3,79080,30
3,79110,30
3,79140,30
3,79170,30
3,79200,30
3,79230,30
3,79260,30
3,79290,30
3,79320,30
3,79350,30
3,79380,30
3,79410,30
3,79440,30
3,79470,30
3,79500,30
3,79530,30
3,79560,30
3,79590,30
3,79620,30
3,80670,1050
3,80700,30
3,80730,30
3,80820,90
3,80850,30
3,80880,30
3,80910,30
3,80940,30
3,81000,60
3,81060,60
3,81120,60
3,81180,60
3,81240,60
3,81300,60
3,81360,60
3,81420,60
3,81480,60
3,81540,60
3,81600,60
3,81660,60
3,81720,60
3,81780,60
3,81840,60
3,81900,60
3,81960,60
3,82020,60
3,82080,60
3,82140,60
3,82200,60
3,82260,60
3,82320,60
3,82380,60
3,82440,60
3,82500,60
3,82530,30
3,82560,30
3,82590,30
3,82620,30
3,83370,750
3,83400,30
3,83430,30
3,83460,30
3,83490,30
3,83520,30
3,83550,30
3,83790,240
3,83820,30
3,83850,30
3,83880,30
3,83910,30
3,83940,30
3,83970,30
3,84000,30
3,84030,30
3,84060,30
3,84090,30
3,84120,30
3,84150,30
3,84180,30
3,84210,30
3,84240,30
3,84270,30
3,84300,30
3,84330,30
3,84360,30
3,84390,30
3,84420,30
3,84450,30
3,84480,30
3,84510,30
3,84540,30
3,84570,30
3,84600,30
3,84630,30
3,84660,30
3,84690,30
3,84720,30
3,84750,30
3,84780,30
3,84810,30
3,84840,30
3,84870,30
3,84900,30
3,84930,30
3,84960,30
3,84990,30
3,85020,30
3,85050,30
3,85080,30
3,85110,30
3,85140,30
3,85170,30
3,85200,30
3,85230,30
3,85260,30
3,85290,30
3,85320,30
3,85350,30
3,85380,30
3,85410,30
3,85440,30
3,85470,30
3,85500,30
3,85530,30
3,85560,30
3,85590,30
3,85620,30
3,85650,30
3,85680,30
3,85710,30
3,85740,30
3,85770,30
3,85800,30
3,85830,30
3,85860,30
3,85890,30
3,85920,30
3,85950,30
3,85980,30
3,86010,30
3,86040,30
3,86070,30
3,86100,30
3,86130,30
3,86160,30
3,86190,30
3,86220,30
3,86250,30
3,86970,720
3,87000,30
3,87030,30
3,87060,30
3,87090,30
3,87120,30
3,87150,30
3,87180,30
3,87210,30
3,87240,30
3,90150,2910
3,90180,30
3,90210,30
3,90240,30
3,90270,30
3,90300,30
3,90330,30
3,90360,30
3,90390,30
3,90420,30
3,90450,30
3,90480,30
3,90510,30
3,90540,30
3,90570,30
3,90600,30
3,90630,30
3,90660,30
3,90690,30
3,90720,30
3,90750,30
3,90780,30
3,90810,30
3,90840,30
3,90870,30
3,90900,30
3,90930,30
3,90960,30
3,90990,30
3,91050,60
3,91110,60
3,91170,60
3,91230,60
3,91290,60
3,91350,60
3,91410,60
3,91470,60
3,91530,60
3,91590,60
3,91650,60
3,91710,60
3,91770,60
3,91830,60
3,91890,60
3,91950,60
3,92010,60
3,92070,60
3,92130,60
3,92190,60
3,92250,60
3,92310,60
3,92370,60
3,92430,60
3,92490,60
3,92550,60
3,92610,60
3,92670,60
3,92730,60
3,92790,60
3,92850,60
3,92910,60
3,92970,60
3,93030,60
3,93090,60
3,93150,60
3,96840,3690
3,96870,30
3,96900,30
3,96930,30
3,96960,30
3,96990,30
3,97020,30
3,97050,30
3,97080,30
3,97110,30
3,97140,30
3,97170,30
3,97200,30
3,97230,30
3,97260,30
3,97290,30
3,97440,150
3,97470,30
3,97500,30
3,97530,30
3,97560,30
3,97590,30
3,97620,30
3,97650,30
3,97680,30
3,97710,30
3,97740,30
3,97770,30
3,97800,30
3,97830,30
3,97860,30
3,97890,30
3,97920,30
3,97950,30
3,97980,30
3,98010,30
3,98040,30
3,98070,30
3,98100,30
3,98130,30
3,98160,30
3,98190,30
3,98220,30
3,98250,30
3,98430,180
3,98460,30
3,98490,30
3,98520,30
3,98550,30
3,98580,30
3,98610,30
3,98640,30
3,98670,30
3,98700,30
3,98730,30
3,98760,30
3,98790,30
3,98820,30
3,98850,30
3,98880,30
3,98910,30
3,98940,30
3,98970,30
3,99000,30
3,99030,30
3,99060,30
3,99090,30
3,99120,30
3,99150,30
3,99180,30
3,99210,30
3,99240,30
3,99270,30
3,99300,30
3,99330,30
3,99360,30
3,99390,30
3,99420,30
3,99450,30
3,99480,30
3,100470,990
3,100500,30
3,101010,510
3,101070,60
3,101130,60
3,101190,60
3,101250,60
3,101310,60
3,101370,60
3,101430,60
3,101460,30
3,101490,30
3,101520,30
3,101550,30
3,101580,30
3,101610,30
3,101640,30
3,101700,60
3,101760,60
3,101820,60
3,101880,60
3,101940,60
3,102000,60
3,102060,60
3,102120,60
3,102180,60
3,102240,60
3,102300,60
3,102360,60
3,102420,60
3,103260,840
3,103290,30
3,103320,30
3,103350,30
3,103380,30
3,103410,30
3,103440,30
3,103470,30
3,104280,810
3,104310,30
3,104340,30
3,104370,30
3,104400,30
3,104430,30
3,104460,30
3,104490,30
3,104520,30
3,104550,30
3,104580,30
3,104610,30
3,105090,480
3,105120,30
3,105150,30
3,105180,30
3,105210,30
3,105240,30
3,105270,30
3,105300,30
3,105330,30
3,107370,2040
3,107400,30
3,107430,30
3,107460,30
3,107850,390
3,107880,30
3,107910,30
3,107940,30
3,107970,30
3,108000,30
3,108060,60
3,108120,60
3,109620,1500
3,109740,120
3,109770,30
3,109800,30
3,109830,30
3,109860,30
3,109920,60
3,109980,60
3,110040,60
3,110100,60
3,110160,60
3,110220,60
3,110280,60
3,110340,60
3,110400,60
3,110460,60
3,110520,60
3,110580,60
3,110640,60
3,110700,60
3,110760,60
3,110820,60
3,110880,60
3,110940,60
3,111000,60
3,111060,60
3,111120,60
3,111180,60
3,111240,60
3,111300,60
3,111360,60
3,111420,60
3,111480,60
3,111540,60
3,111600,60
3,111660,60
3,111720,60
3,111780,60
3,111840,60
3,111870,30
3,111900,30
3,111930,30
3,111960,30
3,111990,30
3,112020,30
3,112050,30
3,112080,30
3,112110,30
3,112140,30
3,112170,30
3,112200,30
3,112230,30
3,112260,30
3,112290,30
3,112320,30
3,112350,30
3,112380,30
3,112410,30
3,112440,30
3,114300,1860
3,114330,30
3,114360,30
3,114390,30
3,114420,30
3,114450,30
3,114480,30
3,114510,30
3,114540,30
3,114930,390
3,114960,30
3,114990,30
3,115020,30
3,115050,30
3,115080,30
3,115110,30
3,115470,360
3,115500,30
3,115530,30
3,115560,30
3,115590,30
3,115620,30
3,115650,30
3,115680,30
3,115710,30
3,115740,30
3,115770,30
3,115800,30
3,115830,30
3,115860,30
3,115890,30
3,115920,30
3,115950,30
3,115980,30
3,116010,30
3,116040,30
3,116070,30
3,116100,30
3,116130,30
3,116160,30
3,116190,30
3,116850,660
3,116880,30
3,116910,30
3,116940,30
3,116970,30
3,117000,30
3,117030,30
3,117060,30
3,117090,30
3,117120,30
3,117630,510
3,117690,60
3,117750,60
3,117810,60
3,117870,60
3,117930,60
3,117990,60
3,118050,60
3,118110,60
3,118170,60
3,118230,60
3,118290,60
3,118350,60
3,118410,60
3,118470,60
3,118530,60
3,118590,60
3,118650,60
3,118710,60
3,118770,60
3,118830,60
3,118890,60
3,118950,60
3,119460,510
3,119490,30
3,119520,30
3,119550,30
3,119580,30
3,119610,30
3,119640,30
3,119670,30
3,119700,30
3,119730,30
3,119760,30
3,120750,990
3,120780,30
3,120810,30
3,120840,30
3,120870,30
3,120900,30
3,120930,30
3,120960,30
3,120990,30
3,121020,30
3,121050,30
3,121080,30
3,121110,30
3,121140,30
3,121170,30
3,121200,30
3,121230,30
3,121260,30
3,121290,30
3,121320,30
3,121350,30
3,121380,30
3,121410,30
3,121440,30
3,121470,30
3,121500,30
3,121530,30
3,122220,690
3,122250,30
3,122280,30
3,122310,30
3,122340,30
3,122370,30
3,122400,30
3,122430,30
3,122460,30
3,122490,30
3,122520,30
3,122550,30
3,122730,180
3,122760,30
3,122790,30
3,122820,30
3,122850,30
3,122880,30
3,122910,30
3,122940,30
3,122970,30
3,123000,30
3,123030,30
3,125730,2700
3,125760,30
3,125790,30
3,125820,30
3,125850,30
3,125880,30
3,126000,120
3,126060,60
3,126120,60
3,126180,60
3,126210,30
3,126240,30
3,126270,30
3,126300,30
3,126330,30
3,126360,30
3,126390,30
3,126420,30
3,126450,30
3,126480,30
3,126540,60
3,126600,60
3,126660,60
3,126720,60
3,126780,60
3,126840,60
3,126900,60
3,126960,60
3,127020,60
3,127080,60
3,127140,60
3,127380,240
3,127440,60
3,127500,60
3,127560,60
3,127620,60
3,127680,60
3,127740,60
3,127800,60
3,127860,60
3,127920,60
3,127980,60
3,128040,60
3,128100,60
3,128160,60
3,128220,60
3,128280,60
3,128340,60
3,128400,60
3,129870,1470
3,129900,30
3,129930,30
3,129960,30
3,129990,30
3,130020,30
3,130050,30
3,130260,210
3,130290,30
3,130320,30
3,130350,30
3,130380,30
3,130410,30
3,130440,30
3,131700,1260
3,131730,30
3,131760,30
3,131790,30
3,131820,30
3,131850,30
3,131880,30
3,131910,30
3,136020,4110
3,136050,30
3,136080,30
3,136110,30
3,136140,30
3,136170,30
3,136200,30
3,136230,30
3,136260,30
3,136290,30
3,136320,30
3,136590,270
3,136650,60
3,136710,60
3,136770,60
3,136830,60
3,136890,60
3,136950,60
3,137010,60
3,137070,60
3,137130,60
3,137190,60
3,137250,60
3,137310,60
3,137370,60
3,137430,60
3,137490,60
3,137550,60
3,137610,60
3,137670,60
3,137730,60
3,137790,60
3,137850,60
3,137910,60
3,137970,60
3,138030,60
3,138090,60
3,138150,60
3,139860,1710
3,139890,30
3,139920,30
3,139950,30
3,139980,30
3,140010,30
3,140040,30
3,140070,30
3,140100,30
3,140130,30
3,140160,30
3,140460,300
3,140490,30
3,140520,30
3,140550,30
3,140580,30
3,140610,30
3,140640,30
3,140670,30
3,140700,30
3,140760,60
3,140820,60
3,141330,510
3,141360,30
3,141390,30
3,141420,30
3,141450,30
3,141480,30
3,141510,30
3,141540,30
3,141570,30
3,143040,1470
3,143070,30
3,143100,30
3,143130,30
3,143160,30
3,143190,30
4,45420,0
4,45450,30
4,45480,30
4,45510,30
4,45540,30
4,45570,30
4,45600,30
4,45660,60
4,45720,60
4,45750,30
4,45780,30
4,45810,30
4,45840,30
4,45870,30
4,48750,2880
4,48780,30
4,48810,30
4,48840,30
4,48870,30
4,48900,30
4,48930,30
4,48960,30
4,48990,30
4,49020,30
4,49050,30
4,49080,30
4,49110,30
4,49140,30
4,49170,30
4,49200,30
4,49230,30
4,49260,30
4,49290,30
4,49320,30
4,49350,30
4,49770,420
4,49800,30
4,49830,30
4,49860,30
4,49890,30
4,49920,30
4,49950,30
4,49980,30
4,50010,30
4,50190,180
4,50850,660
4,50880,30
4,50910,30
4,50940,30
4,50970,30
4,51000,30
4,51030,30
4,51060,30
4,51090,30
4,51120,30
4,51150,30
4,51180,30
4,51210,30
4,51240,30
4,51270,30
4,51300,30
4,51330,30
4,51360,30
4,51600,240
4,51630,30
4,51660,30
4,51690,30
4,51720,30
4,51780,60
4,51810,30
4,51840,30
4,51870,30
4,51900,30
4,51990,90
4,52020,30
4,52050,30
4,52080,30
4,52140,60
4,52290,150
